status,copyright,response.docs.abstract,response.docs.web_url,response.docs.snippet,response.docs.lead_paragraph,response.docs.print_section,response.docs.print_page,response.docs.source,response.docs.multimedia,response.docs.keywords,response.docs.pub_date,response.docs.document_type,response.docs.news_desk,response.docs.section_name,response.docs.type_of_material,response.docs._id,response.docs.word_count,response.docs.uri,response.docs.subsection_name,response.docs.headline.main,response.docs.headline.kicker,response.docs.headline.content_kicker,response.docs.headline.print_headline,response.docs.headline.name,response.docs.headline.seo,response.docs.headline.sub,response.docs.byline.original,response.docs.byline.person,response.docs.byline.organization,response.meta.hits,response.meta.offset,response.meta.time
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Thousands of tanoak trees up and down California coast are falling victim to new disease called sudden oak death syndrome; syndrome was first seen five years ago in single patch of tanoak trees north of San Francisco; now it has spread over 350 miles along coast, fueling concerns that disease might continue its rapid spread to other species and outside of state; culprit appears to be previously unknown species of Phytophthora, notorious group of funguslike organisms that includes species that caused Irish potato blight and species now killing oak trees in Europe and eucalyptus trees in Australia; state of emergency has been declared in Marin County, and statewide task force has been created; possible federal actions will be considered by Dept of Agriculture, which has authority to call quarantines to restrict movement of plant disease; photos; map (M)",https://www.nytimes.com/2000/08/13/us/swift-disease-killing-oaks-in-california.html,Thousands of tanoak trees up and down California coast are falling victim to new disease called sudden oak death syndrome; syndrome was first seen five years ago in single patch of tanoak trees north of San Francisco; now it has spread over 350 mi...,"Despite the beauty of the towering redwoods and bay trees in these mountains some 60 miles south of San Francisco, it is the more modest tanoak trees that are everywhere dead and dying that draw the eye.",1,1,The New York Times,,,2000-08-13T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/3c198fb3-7907-5a4d-8b95-294b2cfd50f3,1381,nyt://article/3c198fb3-7907-5a4d-8b95-294b2cfd50f3,NA,Swift Disease Killing Oaks In California,NA,NA,Swift Disease Killing Oaks In California,NA,NA,NA,By Carol Kaesuk Yoon,,NA,358,200,50
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Lower South Fork fire that has carved black scar on Colorado mountainside presages deadly wildfire season this summer; eastern half of nation is awash in rain, but West has had five years of drought and hot early spring that melted mountain snows too quickly for moisture to soak in; fire-risk indexes from southern California to Montana are at or near all-time highs; photos; map; rainy storm fronts that moved through in recent weeks are mixed blessing, encouraging growth of luxuriant grasses that will create fuel source if they dry up earlier than usual (M)",https://www.nytimes.com/2004/05/27/us/as-fire-season-approaches-dread-grows-in-the-west.html,"Lower South Fork fire that has carved black scar on Colorado mountainside presages deadly wildfire season this summer; eastern half of nation is awash in rain, but West has had five years of drought and hot early spring that melted mountain snows ...","The Lower South Fork fire, which carved a black scar in the mountainside north of here three weeks ago, never became a monster. No homes or lives were lost. But it frightened many of the seasoned firefighters who responded to it because it did not behave the way fires in the high Rockies in early May are supposed to.",A,16,The New York Times,,,2004-05-27T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/5d0e1532-abf7-585e-8eed-7ab1be846db9,1270,nyt://article/5d0e1532-abf7-585e-8eed-7ab1be846db9,NA,"As Fire Season Approaches, Dread Grows in the West",NA,NA,"As Fire Season Approaches, Dread Grows in the West",NA,NA,NA,By Kirk Johnson,,NA,358,200,50
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Plan for new dam along Macal River, which raised hopes in Belize of weaning itself from electricity bought from Mexico and providing new water source for existing dam and power plant that struggles during dry season, unleashes barrage of criticism from environmentalists; opponents, who say project would flood sensitive jungle habitat with several endangered species and dispute claim that dam would lower electricity rates, are garnering support of Natural Resources Defense Council and other international groups; map; photos (M)",https://www.nytimes.com/2001/03/02/world/upbeat-plan-for-a-dam-in-belize-turns-nasty.html,"Plan for new dam along Macal River, which raised hopes in Belize of weaning itself from electricity bought from Mexico and providing new water source for existing dam and power plant that struggles during dry season, unleashes barrage of criticism...","When a Canadian power company proposed a dam along a branch of the nearby Macal River, officials here welcomed the investment. They hoped the project would wean Belize from electricity bought from Mexico, and provide a new water source for an existing dam and power plant that struggle during the dry season.",A,6,The New York Times,,,2001-03-02T05:00:00+0000,article,Foreign Desk,World,News,nyt://article/50626f4e-ca4f-5a52-86a5-7aedd8658797,1222,nyt://article/50626f4e-ca4f-5a52-86a5-7aedd8658797,NA,Upbeat Plan for a Dam in Belize Turns Nasty,NA,NA,Upbeat Plan for a Dam in Belize Turns Nasty,NA,NA,NA,By David Gonzalez,,NA,358,200,50
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The producers of “Deadwood: The Movie” were able to reunite nearly all of the show’s principal cast. Reassembling the town itself was no less knotty, or crucial.",https://www.nytimes.com/2019/05/15/arts/television/deadwood-the-movie-hbo.html,"The producers of “Deadwood: The Movie” were able to reunite nearly all of the show’s principal cast. Reassembling the town itself was no less knotty, or crucial.","SANTA CLARITA, CALIF. — “Deadwood” is back for one final hello and goodbye.",AR,34,The New York Times,,,2019-05-15T14:00:01+0000,article,Arts&Leisure,Arts,News,nyt://article/a32bf19a-a8e6-5452-80cc-b664d93d138e,1329,nyt://article/a32bf19a-a8e6-5452-80cc-b664d93d138e,Television,"Rebuilding ‘Deadwood,’ Plank by Plank",NA,NA,Reconstructing ‘Deadwood’,NA,NA,NA,By Robert Ito,,NA,358,200,50
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Western states are facing drought crisis, and there is little evidence to suggest that relief is coming anytime soon; 11 states are experiencing extreme or exceptional drought conditions; Southwest is hardest hit, with Arizona and Utah having declared states of emergency; water supplies are drying up to degree not seen in years, and efforts to restrict water use are being stepped up; drought has reached such prolonged and dangerous point that federal Bureau of Reclamation has issued major new report on how to handle water crises; report emphasizes likelihood that Western states will not have enough water for decades, and the need for more ambitious water management plans to blunt worst of consequences; maps of current drought conditions and outlook projected through August; photos (M)",https://www.nytimes.com/2003/06/02/us/in-the-dry-dry-west-a-search-for-solutions.html,"Western states are facing drought crisis, and there is little evidence to suggest that relief is coming anytime soon; 11 states are experiencing extreme or exceptional drought conditions; Southwest is hardest hit, with Arizona and Utah having decl...","For nearly two weeks now, daytime temperatures in some parts of Arizona have reached well over 100 degrees, far above normal for this time of year and a not-so-subtle reminder that the drought searing the West for the last five years is not going away.",A,13,The New York Times,,,2003-06-02T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/0d7b95ac-1d6e-5cef-860e-86c45e5c945c,1107,nyt://article/0d7b95ac-1d6e-5cef-860e-86c45e5c945c,NA,"In the Dry Dry West, A Search for Solutions",NA,NA,"In the Dry Dry West, A Search for Solutions",NA,NA,NA,By Michael Janofsky,,NA,358,200,50
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,A long history of bad land use decisions exacerbated the death toll and damage of Germany’s recent megaflood. Some say now is the time to rebuild differently.,https://www.nytimes.com/2021/08/06/world/europe/germany-floods-recovery-climate-change-global-warming.html,A long history of bad land use decisions exacerbated the death toll and damage of Germany’s recent megaflood. Some say now is the time to rebuild differently.,"RECH, Germany — Shortly before midnight Dominik Gieler received one last WhatsApp message from his mother. She had watched as a tsunami of river first took one, then two, then all of the houses around her own. “I won’t make it out of here,” she told him.",A,1,The New York Times,,,2021-08-06T17:17:00+0000,article,Foreign,World,News,nyt://article/78098f20-c1d4-5b2f-862c-61f582956d8b,1340,nyt://article/78098f20-c1d4-5b2f-862c-61f582956d8b,Europe,"After Deadly Floods, a German Village Rethinks Its Relationship to Nature",NA,NA,German Village Rethinks Footprint After Floods,NA,NA,NA,By Katrin Bennhold,,NA,358,200,50
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"  Birch Borers    Q. We've been told that a white birch we love has borers and might live only a few years. Is there anything we can do or must we just watch it die? -- Roberta Shields, Morristown, N.J.",https://www.nytimes.com/1994/11/03/garden/garden-q-a.html,,Birch Borers,C,13,The New York Times,,,1994-11-03T05:00:00+0000,article,Home Desk,Home & Garden,Question,nyt://article/5c58eedc-8768-5076-acf1-b512a628f33b,500,nyt://article/5c58eedc-8768-5076-acf1-b512a628f33b,NA,Garden Q.&A.,NA,NA,Garden Q.&A.,NA,NA,NA,By Linda Yang,,NA,358,210,41
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Climate change is altering America’s first national park so quickly that plants and animals may not be able to adapt.,https://www.nytimes.com/interactive/2018/11/15/climate/yellowstone-global-warming.html,Climate change is altering America’s first national park so quickly that plants and animals may not be able to adapt.,Climate change is altering America’s first national park so quickly that plants and animals may not be able to adapt.,A,16,The New York Times,,,2018-11-15T10:00:07+0000,multimedia,National,Climate,Interactive Feature,nyt://interactive/88fdd52a-28d0-5011-8b7f-127e7b4707c6,0,nyt://interactive/88fdd52a-28d0-5011-8b7f-127e7b4707c6,NA,Your Children’s Yellowstone Will Be Radically Different,NA,NA,Yellowstone’s Eternal Scenes Are Changing Before Our Eyes,NA,NA,NA,By Marguerite Holloway and Josh Haner,,NA,358,210,41
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"LEAD: For This Week: This is a good week to use fertilizer, especially on woody plants and lawns. But it is too early to remove winter protective mulches from garden borders, flower beds and younger plants; wait. Prune roses when forsythia blooms. Try sharp smelling spice or ground red pepper to discourage squirrels, mice, rabbits and other furry invaders from damaging flowers and plants.",https://www.nytimes.com/1990/03/18/style/pastimes-around-the-garden.html,,"For This Week: This is a good week to use fertilizer, especially on woody plants and lawns. But it is too early to remove winter protective mulches from garden borders, flower beds and younger plants; wait. Prune roses when forsythia blooms. Try sharp smelling spice or ground red pepper to discourage squirrels, mice, rabbits and other furry invaders from damaging flowers and plants.",1,61,The New York Times,,,1990-03-18T05:00:00+0000,article,Style Desk,Style,News,nyt://article/0d94a22b-7952-5816-90dd-a1998d7272d8,802,nyt://article/0d94a22b-7952-5816-90dd-a1998d7272d8,NA,Pastimes;   Around the Garden,NA,NA,Pastimes;   Around the Garden,NA,NA,NA,By Joan Lee Faust,,NA,358,210,41
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,A research team tracks down the tree-dwelling Borneo rainbow toad in an area along the Malaysia-Indonesia border that had formerly been inaccessible.,https://green.blogs.nytimes.com/2011/07/15/after-8-decades-tiny-toad-resurfaces-in-asia/,A research team tracks down the tree-dwelling Borneo rainbow toad in an area along the Malaysia-Indonesia border that had formerly been inaccessible.,"The Borneo rainbow toad, with its long spindly legs, looks a bit like an Abstract Expressionist canvas splattered in bright green, purple and red. But when this amphibian was last seen, in 1924, the painter Jackson Pollock was just 12, and the only image of the mysterious creature was a black-and-white sketch. ",NA,NA,The New York Times,,,2011-07-15T16:16:05+0000,article,,Science,News,nyt://article/743cafa6-d732-540f-8d83-1e15d1a4609b,557,nyt://article/743cafa6-d732-540f-8d83-1e15d1a4609b,Environment,"After 8 Decades, Tiny Toad Resurfaces in Asia",Green,NA,NA,NA,NA,NA,By Thomas Lin,,NA,358,210,41
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Blacks Mountain Experimental Forest in California inadvertently demonstrates benefits of selective logging and prescribed burns in reducing impact and range of forest fires; Cone Fire behavior was directly impacted by combination of thining and controlled burns as they directly reduce ground fuel; several forest and fire management concerns raised include effects on wildlife, cost, and potential of fires growing beyond desired limits; map; photos (M)",https://www.nytimes.com/2003/07/22/science/how-a-forest-stopped-a-fire-in-its-tracks.html,Blacks Mountain Experimental Forest in California inadvertently demonstrates benefits of selective logging and prescribed burns in reducing impact and range of forest fires; Cone Fire behavior was directly impacted by combination of thining and co...,"Where the fire came through Blacks Mountain Experimental Forest last September, the ground is ash and the trees are charcoal. Black and gray are the colors, lightened only by small mounds of red dust at the base of some of the charred trunks -- the leavings of bark beetles -- and flecks of green where new growth pokes above the ash.",F,1,The New York Times,,,2003-07-22T05:00:00+0000,article,Science Desk,Science,News,nyt://article/71a9b486-ef08-5f4f-84cc-f7f964821c94,1302,nyt://article/71a9b486-ef08-5f4f-84cc-f7f964821c94,NA,How a Forest Stopped a Fire in Its Tracks,NA,NA,How a Forest Stopped a Fire in Its Tracks,NA,NA,NA,By James Gorman,,NA,358,210,41
